MultiClassTsetlinMachine,2D,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,Epoch16,Epoch17,Epoch18,Epoch19,Epoch20,Epoch21,Epoch22,Epoch23,Epoch24,Epoch25,Epoch26,Epoch27,Epoch28,Epoch29,Epoch30,Epoch31,Epoch32,Epoch33,Epoch34,Epoch35,Epoch36,Epoch37,Epoch38,Epoch39,Epoch40,Epoch41,Epoch42,Epoch43,Epoch44,Epoch45,Epoch46,Epoch47,Epoch48,Epoch49,Epoch50,
Settings:
Clauses:,1000.0
Threshold:,9000.0
S:,27.0
draw0,,73.3610,76.6168,78.1412,79.1180,80.0799,80.5535,81.3379,81.7079,81.5747,82.1370,82.0778,82.2406,82.2554,82.8326,82.9362,82.6402,83.0842,83.3358,83.6318,83.7354,83.9130,83.6762,84.1646,83.6022,84.1942,84.1054,84.1350,84.5642,84.3422,84.0166,83.8982,84.2090,84.6678,84.6826,84.5494,84.1942,84.3126,84.1794,84.2386,84.2978,84.7713,84.5050,84.8157,84.3570,84.6382,85.0969,84.7417,84.5938,84.8897,84.2386
draw1,,73.3166,76.2765,77.8748,78.9996,79.5767,80.0503,80.4499,80.9827,81.3083,81.5895,81.7079,82.0186,82.3146,82.4330,82.6994,83.0102,83.3062,83.3062,83.3210,83.3062,83.5134,83.8834,83.4246,83.8094,83.5134,83.8242,83.5134,83.8686,83.6910,84.0166,83.6614,84.3422,84.2830,83.9426,84.1202,83.8094,84.5346,84.5346,84.2534,84.0906,83.9722,84.3718,84.4606,84.5494,84.2238,84.0610,84.1498,84.5050,84.4162,84.3570
draw2,,73.2722,76.5132,77.4604,78.5260,79.3251,79.5619,80.2575,80.4795,81.5599,81.3675,81.5303,81.8115,82.1518,82.2998,82.6846,82.5662,82.6698,82.6994,83.2174,83.0842,83.2914,83.1286,83.2026,83.2914,83.5430,83.4098,84.0462,83.7502,84.0906,83.7206,83.8538,83.5874,83.5874,83.7650,83.6318,83.5134,83.9574,83.6762,83.9870,83.6910,84.1498,84.0462,84.0610,84.2978,84.5346,84.2534,84.3422,84.5790,84.4606,84.4310
draw3,,73.6530,76.2137,77.8123,79.1593,79.8993,80.1510,80.8022,81.5275,81.3499,82.1196,81.6015,82.0308,82.6673,82.6229,82.9485,82.7561,83.1705,83.5406,83.3481,83.4221,83.8810,83.6886,83.7478,84.0734,84.2066,84.1622,83.7182,83.8070,84.2066,84.1622,84.2214,84.1918,84.3250,84.3398,84.3546,84.5767,84.5323,84.7099,84.4583,84.4287,84.7839,84.9467,84.4731,84.5471,84.4583,84.1030,84.7395,84.7395,84.8283,84.3694
draw4,,73.8307,76.6430,77.9159,78.8484,79.6625,80.5062,80.8615,80.8022,81.4683,81.7940,82.1640,82.4008,82.4008,82.7709,83.2149,82.9189,83.0373,83.2297,83.3481,83.4221,83.6738,83.7478,84.0142,83.4813,84.1474,84.4139,84.2362,84.2066,84.4139,84.1622,84.2066,84.5027,85.0503,84.5619,84.3250,84.7395,84.5027,84.8283,84.6507,84.5175,84.6063,84.2658,84.8135,84.7691,84.7987,84.7247,84.6507,84.6951,84.6063,85.3020
draw5,,73.1754,76.7283,77.9719,79.2006,80.0148,80.5922,80.8290,81.2583,81.6580,81.7765,82.3686,82.6203,82.4278,82.8868,82.4278,83.1088,83.2717,83.2568,83.3753,83.8046,83.6862,83.8638,84.2339,84.0711,84.3819,84.3819,84.4856,84.3819,84.4115,84.5596,84.3079,84.1599,84.2635,84.4708,84.1599,84.6188,84.4264,84.5448,84.7076,84.8557,84.3375,84.7964,85.0333,84.8409,84.4115,84.7076,84.8853,84.7076,84.8557,84.8261
draw6,,73.2346,76.0918,77.5870,78.8749,79.3190,79.7483,80.4737,81.0955,81.0067,81.3620,81.8061,81.9097,82.4870,82.3834,82.9756,82.9312,83.2568,83.5381,83.0496,83.4937,83.4197,83.7454,83.7010,83.7158,84.1303,83.8786,84.1451,83.9526,84.0859,84.1155,84.5152,84.1303,84.5448,84.6336,84.4856,84.3227,84.1599,84.4856,84.7668,84.5892,84.6928,84.3819,84.2783,84.4115,84.6780,84.5004,84.3079,84.4412,84.4412,84.3523
draw7,,73.1014,76.5655,77.9275,79.1414,79.7927,80.3405,80.7254,81.6728,81.6136,82.2502,82.3686,82.6943,83.1828,83.2420,83.1976,83.2272,83.1828,83.5677,83.5677,83.8934,83.9674,83.3753,83.6714,83.8638,84.0563,84.1155,84.3967,84.3079,84.5004,84.3375,84.1747,83.9822,84.4264,84.2931,84.5300,84.0266,84.6040,84.7372,84.8409,84.5448,84.7076,84.4708,84.3375,84.6188,84.2635,84.5448,84.9889,84.7224,84.6188,84.9445
draw8,,73.7380,76.3583,77.9423,79.3190,79.6891,80.0444,80.5922,81.0955,81.2879,81.5840,82.1318,81.9393,82.1614,82.7239,82.7535,83.3013,83.2568,83.4345,83.3457,83.3753,83.7898,83.4789,83.5233,83.3161,83.6714,83.5677,83.7898,84.1599,84.1007,84.1303,84.0118,84.4115,84.1007,84.1451,84.5892,84.4412,84.3079,84.4264,84.7224,84.3819,84.5004,84.4560,84.6928,84.5448,84.4560,84.0859,84.5744,84.3671,83.8786,84.7668
draw9,,73.4232,76.4732,77.8502,78.7977,79.4788,80.0267,80.8262,80.8706,81.7145,82.0403,82.1291,82.8546,82.9138,82.9286,83.0619,83.1211,83.3876,83.0323,83.8318,83.6245,83.3136,84.0243,84.1871,84.1279,84.2316,84.6313,84.3796,84.1131,84.6757,84.2316,84.5129,84.4833,84.6017,84.6017,84.4981,84.7054,84.5277,84.8978,84.5277,84.6165,84.5425,84.4240,84.8978,84.8238,84.9571,84.8534,84.9719,84.5869,85.3272,84.6461
