MultiClassConvolutionalTsetlinMachine2D,3D,Epoch1,Epoch2,Epoch3,Epoch4,Epoch5,Epoch6,Epoch7,Epoch8,Epoch9,Epoch10,Epoch11,Epoch12,Epoch13,Epoch14,Epoch15,Epoch16,Epoch17,Epoch18,Epoch19,Epoch20,Epoch21,Epoch22,Epoch23,Epoch24,Epoch25,Epoch26,Epoch27,Epoch28,Epoch29,Epoch30,Epoch31,Epoch32,Epoch33,Epoch34,Epoch35,Epoch36,Epoch37,Epoch38,Epoch39,Epoch40,Epoch41,Epoch42,Epoch43,Epoch44,Epoch45,Epoch46,Epoch47,Epoch48,Epoch49,Epoch50,
Settings:
Clauses:,1000.0
Threshold:,9000.0
S:,27.0
Window_X:,4.0
Window_Y:,4.0
Shape_X:,7.0
Shape_Y:,6.0
Shape_Z:,2.0
nodraw0,,79.7611,81.3563,82.3789,83.4056,84.0510,84.5795,85.0622,85.4855,85.7621,86.0749,86.3428,86.5783,86.7700,86.9519,87.1204,87.3006,87.4500,87.6045,87.7454,87.8722,87.9963,88.1076,88.2064,88.3010,88.3868,88.4672,88.5374,88.6137,88.6955,88.7767,88.8458,88.9086,88.9666,89.0139,89.0730,89.1389,89.1941,89.2429,89.2934,89.3394,89.3879,89.4260,89.4755,89.5173,89.5568,89.5914,89.6339,89.6638,89.6881,89.7245
nodraw1,,79.5975,81.1027,82.1717,82.9148,83.5177,84.0423,84.4778,84.8638,85.2094,85.5105,85.7865,86.0220,86.2477,86.4599,86.6361,86.8057,86.9736,87.1219,87.2632,87.3994,87.5210,87.6346,87.7412,87.8375,87.9332,88.0236,88.1157,88.2047,88.2820,88.3508,88.4110,88.4817,88.5506,88.6106,88.6687,88.7371,88.7992,88.8601,88.9054,88.9512,89.0032,89.0508,89.0886,89.1313,89.1758,89.2087,89.2538,89.2943,89.3318,89.3652
nodraw2,,79.3194,81.0291,82.2426,83.1152,83.7729,84.3314,84.7747,85.1992,85.5494,85.8295,86.0825,86.3056,86.5045,86.6995,86.8717,87.0490,87.1997,87.3300,87.4612,87.5794,87.7033,87.7960,87.9048,88.0024,88.0766,88.1526,88.2435,88.3035,88.3722,88.4402,88.5028,88.5732,88.6354,88.6910,88.7467,88.7871,88.8385,88.8821,88.9331,88.9741,89.0168,89.0621,89.1004,89.1380,89.1874,89.2286,89.2684,89.2974,89.3375,89.3721
nodraw3,,79.8887,81.3860,82.6542,83.5420,84.1793,84.6943,85.1813,85.5731,85.9070,86.1692,86.4492,86.6770,86.8950,87.0900,87.2874,87.4570,87.6038,87.7434,87.8735,87.9962,88.0995,88.1867,88.2863,88.3789,88.4791,88.5685,88.6410,88.7188,88.7868,88.8447,88.9148,88.9712,89.0312,89.0819,89.1348,89.1830,89.2361,89.2416,89.2879,89.3315,89.3726,89.4044,89.4430,89.4758,89.5114,89.5474,89.5783,89.5966,89.6239,89.6550
nodraw4,,79.6760,81.5824,82.6651,83.4683,84.1957,84.7952,85.2327,85.5772,85.8997,86.2068,86.4432,86.6852,86.8912,87.0783,87.2623,87.4202,87.5750,87.7089,87.8459,87.9553,88.0754,88.1674,88.2678,88.3557,88.4405,88.5314,88.6259,88.7112,88.7839,88.8567,88.9311,88.9917,89.0540,89.1165,89.1605,89.2066,89.2507,89.3006,89.3370,89.3733,89.4173,89.4488,89.4879,89.5267,89.5613,89.6018,89.6343,89.6655,89.7011,89.7274
nodraw5,,79.7545,81.5385,82.5750,83.4738,84.2291,84.7954,85.2654,85.6444,85.9574,86.2553,86.5065,86.7335,86.9520,87.1277,87.2733,87.4407,87.5883,87.7123,87.8551,87.9705,88.0773,88.1602,88.2417,88.3176,88.3882,88.4697,88.5337,88.5872,88.6416,88.6956,88.7482,88.7925,88.8405,88.8900,88.9366,88.9803,89.0238,89.0645,89.1091,89.1440,89.1805,89.2089,89.2414,89.2713,89.3039,89.3325,89.3648,89.3934,89.4262,89.4514
nodraw6,,79.2635,80.7447,81.8931,82.7864,83.4272,83.9362,84.4166,84.8036,85.1882,85.5106,85.7744,86.0079,86.2369,86.4636,86.6634,86.8187,86.9837,87.1395,87.2995,87.4444,87.5442,87.6484,87.7620,87.8526,87.9601,88.0467,88.1415,88.2172,88.2956,88.3699,88.4219,88.4912,88.5488,88.6117,88.6542,88.6939,88.7389,88.7850,88.8350,88.8789,88.9254,88.9580,88.9902,89.0288,89.0598,89.0924,89.1270,89.1486,89.1763,89.2023
nodraw7,,80.0491,81.2357,82.4714,83.4002,84.1375,84.7381,85.1812,85.5953,85.9775,86.3093,86.5972,86.8344,87.0515,87.2586,87.4621,87.6320,87.7915,87.9342,88.0730,88.2046,88.3150,88.4176,88.5149,88.6082,88.6900,88.7706,88.8598,88.9373,89.0056,89.0775,89.1400,89.1970,89.2526,89.3025,89.3472,89.3972,89.4524,89.4965,89.5396,89.5741,89.6188,89.6571,89.6963,89.7318,89.7607,89.7879,89.8140,89.8380,89.8634,89.8907
nodraw8,,79.5908,81.4157,82.5696,83.3470,84.0065,84.5554,84.9755,85.3396,85.6938,85.9869,86.2639,86.5044,86.7053,86.8868,87.0693,87.2289,87.3794,87.5150,87.6458,87.7643,87.8645,87.9549,88.0524,88.1376,88.2147,88.2903,88.3755,88.4569,88.5231,88.5903,88.6664,88.7249,88.7844,88.8457,88.9011,88.9448,88.9994,89.0520,89.0944,89.1383,89.1877,89.2261,89.2677,89.3067,89.3428,89.3791,89.4181,89.4504,89.4769,89.5041
nodraw9,,79.8527,81.5876,82.6077,83.5311,84.2717,84.8118,85.2724,85.6301,85.9520,86.2046,86.4574,86.7021,86.9042,87.0493,87.2089,87.3578,87.4998,87.6450,87.7828,87.9223,88.0446,88.1469,88.2296,88.2992,88.3876,88.4823,88.5779,88.6638,88.7313,88.8101,88.8681,88.9398,88.9758,89.0363,89.0802,89.1239,89.1715,89.2290,89.2543,89.3016,89.3421,89.3761,89.4188,89.4666,89.5072,89.5389,89.5717,89.6038,89.6393,89.6697
